taxAssessedValue,isUnmappable,datePriceChanged,longitude,bedrooms,providerListingID,listing_sub_type,isPremierBuilder,lotAreaValue,priceChange,latitude,zpid,price,priceForHDP,rentZestimate,newConstructionType,isPreforeclosureAuction,daysOnZillow,dateSold,shouldHighlight,isNonOwnerOccupied,imgSrc,isZillowOwned,homeType,homeStatus,state,streetAddress,zipcode,homeStatusForHDP,livingArea,isFeatured,country,unit,lotAreaUnit,zestimate,city,videoCount,isShowcaseListing,bathrooms,isRentalWithBasePrice,currency
623000.0,False,,-122.38656,2.0,,{},False,1681.416,,47.65523,48824599,695000.0,695000.0,3499,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/91c66c8f2e253bace5ee40f10c90cd9d-p_e.jpg,False,TOWNHOUSE,RECENTLY_SOLD,WA,3843 23rd Avenue W UNIT A,98199,RECENTLY_SOLD,1310.0,False,USA,# A,sqft,700200,Seattle,,False,2.0,,USD
751000.0,False,,-122.39185,6.0,,{},False,4399.56,,47.65886,48825287,2000000.0,2000000.0,7199,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/0635af9e5218224d9f84377cda494267-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,4242 Williams Avenue W,98199,RECENTLY_SOLD,3295.0,False,USA,,sqft,,Seattle,,False,4.0,,USD
599000.0,False,,-122.32921,3.0,,{},False,3428.172,,47.72062,48843042,585000.0,585000.0,2749,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/5ef8a04603d803c9e13368e8a30d5052-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,12525 1st Avenue NE,98125,RECENTLY_SOLD,1040.0,False,USA,,sqft,794200,Seattle,,False,1.0,,USD
869000.0,False,,-122.40991,4.0,,{},False,5797.836,,47.649677,48855609,1349000.0,1349000.0,3999,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/dd0d7a046411765e243b567ad975ce4e-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,3235 W Viewmont Way W,98199,RECENTLY_SOLD,1760.0,False,USA,,sqft,1349100,Seattle,,False,2.0,,USD
573000.0,False,,-122.374306,3.0,,{},False,5248.98,,47.53177,48936120,695000.0,695000.0,3145,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/8449066b859e6f4ae75936f1a80f7915-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,7903 32nd Avenue SW,98126,RECENTLY_SOLD,1350.0,False,USA,,sqft,695100,Seattle,,False,2.0,,USD
1121000.0,False,,-122.31332,4.0,,{},False,6381.54,,47.69464,48945889,1295000.0,1295000.0,3800,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/ea3981296ccfb2e2ac397abfe2256254-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,1235 NE 91st Street,98115,RECENTLY_SOLD,1975.0,False,USA,,sqft,1295100,Seattle,,False,3.0,,USD
499000.0,False,,-122.259056,3.0,,{},False,5248.98,,47.51198,49016498,515000.0,515000.0,2900,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/e89db2604958f741b66b27ab27b6d975-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,9912 59th Avenue S,98118,RECENTLY_SOLD,1330.0,False,USA,,sqft,536700,Seattle,,False,1.0,,USD
625000.0,False,,-122.26938,6.0,,{},False,8646.66,,47.510258,49017297,750000.0,750000.0,3599,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/aed32c048f00a27b73dbc190d5f0cdba-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,10026 51st Avenue S,98178,RECENTLY_SOLD,2700.0,False,USA,,sqft,757000,Seattle,,False,2.0,,USD
1589000.0,False,,-122.41109,3.0,,{},False,3598.056,,47.576824,49047878,1760000.0,1760000.0,4250,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/ce8e66b5cd6f3b7df4bdcc322a920b8c-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,3027 61st Avenue SW,98116,RECENTLY_SOLD,2520.0,False,USA,,sqft,1745800,Seattle,,False,3.0,,USD
1038000.0,False,,-122.388504,4.0,,{},False,4678.344,,47.570484,49067778,1250000.0,1250000.0,4099,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/f4ba59c143059fff51eae3c3b0b3728c-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,3653 44th Avenue SW,98116,RECENTLY_SOLD,1970.0,False,USA,,sqft,1250100,Seattle,,False,3.0,,USD
700000.0,False,,-122.348366,4.0,,{},False,7618.644,,47.51965,49073505,789950.0,789950.0,3750,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/3f3d387a218ca9d6783a4fc7ba666103-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,9245 10th Ave SW,98106,RECENTLY_SOLD,2360.0,False,USA,,sqft,790000,Seattle,,False,3.0,,USD
813000.0,False,,-122.297844,4.0,,{},False,3698.244,,47.667336,49081049,1220000.0,1220000.0,3949,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/6e7612abc38e781806a8e14995a5d095-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,2708 NE 53rd Street,98105,RECENTLY_SOLD,1980.0,False,USA,,sqft,1056300,Seattle,,False,2.0,,USD
883000.0,False,,-122.385056,5.0,,{},False,6599.34,,47.508022,49082020,1160000.0,1160000.0,4498,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/873d2ffb22133fb22219d1afd2019ce7-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,4115 SW 106th Street,98146,RECENTLY_SOLD,3230.0,False,USA,,sqft,1160100,Seattle,,False,3.0,,USD
670000.0,False,,-122.371574,3.0,,{},False,5140.08,,47.538937,49083537,725000.0,725000.0,2999,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/5fa05d268ea2f0d7e5db63fbcb47f3a5-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,7107 30th Ave SW,98126,RECENTLY_SOLD,1700.0,False,USA,,sqft,720000,Seattle,,False,1.0,,USD
636000.0,False,,-122.35304,,,{},False,6285.708,,47.694637,49135420,580000.0,580000.0,2550,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/8ec193b9a9003f52817c01d2cb87ebde-p_e.jpg,False,LOT,RECENTLY_SOLD,WA,9011 Dayton Avenue N,98103,RECENTLY_SOLD,0.0,False,USA,,sqft,599800,Seattle,,False,,,USD
,False,,-122.34532,3.0,,{},False,792.792,,47.628548,2056138059,1015000.0,1015000.0,4469,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/53fffbcf41c08f2eeae621e06a6fe08b-p_e.jpg,False,TOWNHOUSE,RECENTLY_SOLD,WA,1017 C 6th Avenue N,98109,RECENTLY_SOLD,1541.0,False,USA,,sqft,1015100,Seattle,,False,2.0,,USD
,False,,-122.28555,1.0,,{},False,,,47.66385,2056148613,325000.0,325000.0,1825,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/eae38459488bfde0b5b50bea763e2546-p_e.jpg,False,CONDO,RECENTLY_SOLD,WA,4809 Terrace Drive NE UNIT G4809,98105,RECENTLY_SOLD,605.0,False,USA,# G4809,,325000,Seattle,,False,1.0,,USD
,False,,-122.34445,2.0,,{},False,,,47.61837,2056570963,1387000.0,1387000.0,2131,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/23ae418cf84abd92e8083a7cb36679d4-p_e.jpg,False,CONDO,RECENTLY_SOLD,WA,2510 6th Avenue UNIT 2702,98121,RECENTLY_SOLD,1154.0,False,USA,Unit 2702,,1387100,Seattle,,False,2.0,,USD
,False,,-122.30298,4.0,,{},False,1825.164,,47.694027,2058072028,1350000.0,1350000.0,4950,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/32ccb23401f98d46a06da53c8f650616-p_e.jpg,False,TOWNHOUSE,RECENTLY_SOLD,WA,2344 NE 90th Street,98115,RECENTLY_SOLD,2610.0,False,USA,,sqft,1350100,Seattle,,False,3.0,,USD
,False,,-122.29462,2.0,,{},False,1228.392,,47.58048,2068129990,698000.0,698000.0,2800,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/e2c0fe61f3fab19b6887a8214234fa77-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,2521 30th Avenue S UNIT A,98144,RECENTLY_SOLD,930.0,False,USA,# A,sqft,698100,Seattle,,False,2.0,,USD
,False,,-122.32365,2.0,,{},False,984.456,,47.682922,2078793815,658000.0,658000.0,3179,,False,-1,1693378800000,False,True,https://photos.zillowstatic.com/fp/49b6baeee54aac47fab8d63ac417f65a-p_e.jpg,False,TOWNHOUSE,RECENTLY_SOLD,WA,7462 4th Avenue NE UNIT A,98115,RECENTLY_SOLD,1020.0,False,USA,# A,sqft,658100,Seattle,,False,2.0,,USD
564000.0,False,,-122.35247,2.0,,{},False,7226.604,,47.729313,48656731,655000.0,655000.0,2695,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/1a08429e090a7ff42adc9ee998a69a0b-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,515 N 138th Street,98133,RECENTLY_SOLD,1000.0,False,USA,,sqft,666400,Seattle,,False,1.0,,USD
1110000.0,False,,-122.288864,4.0,,{},False,6298.776,,47.58817,48717286,2070000.0,2070000.0,5917,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/3d66ff4b9e43f1c605d41dec35c54839-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,1520 Lake Washington Boulevard S,98144,RECENTLY_SOLD,3360.0,False,USA,,sqft,2070300,Seattle,,False,4.0,,USD
658000.0,False,,-122.37721,3.0,,{},False,4804.668,,47.52445,48804799,570000.0,570100.0,2900,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/af29dfa1fe9ef413c7dd41348ed61735-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,3509 SW Trenton Street,98126,PRE_FORECLOSURE,1580.0,False,USA,,sqft,570100,Seattle,,False,1.0,,USD
861000.0,False,,-122.32112,6.0,,{},False,3571.92,,47.689445,48832656,710000.0,710000.0,4725,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/57837c3fcf5a2cdf3d0d711ba2b4b543-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,543 NE 84th Street,98115,RECENTLY_SOLD,1960.0,False,USA,,sqft,710100,Seattle,,False,3.0,,USD
926000.0,False,,-122.36835,3.0,,{},False,10145.124,,47.704567,48885696,1211000.0,1211000.0,4300,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/437c4551dfc3aa118771383ba34f4445-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,10342 9th Avenue NW,98177,RECENTLY_SOLD,2500.0,False,USA,,sqft,1211200,Seattle,,False,2.0,,USD
1548000.0,False,,-122.317955,4.0,,{},False,5501.628,,47.64493,48888773,2145000.0,2145000.0,5355,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/0538d23eca93e74e264ea3ab18bf382c-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,2710 11th Avenue E,98102,RECENTLY_SOLD,2990.0,False,USA,,sqft,2145300,Seattle,,False,3.0,,USD
697000.0,False,,-122.3234,3.0,,{},False,3057.912,,47.669834,48898588,800000.0,800000.0,3844,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/7821c235eb3e40675e7c9097cc954765-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,349 NE 57th Street,98105,RECENTLY_SOLD,1620.0,False,USA,,sqft,800100,Seattle,,False,2.0,,USD
388000.0,False,,-122.355446,4.0,,{},False,3049.2,,47.52762,48932620,540000.0,540000.0,2949,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/bce72ec4570d47e8dfabb12a1104ede6-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,8421 16th Avenue SW,98106,RECENTLY_SOLD,1770.0,False,USA,,sqft,526700,Seattle,,False,1.0,,USD
1945000.0,False,,-122.35193,4.0,,{},False,5279.472,,47.62834,48963570,1980000.0,1980000.0,5339,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/15d61660921d9fb03f8bf285ccf1beb5-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,216 Ward Street,98109,RECENTLY_SOLD,3700.0,False,USA,,sqft,1980300,Seattle,,False,3.0,,USD
753000.0,False,,-122.30186,3.0,,{},False,3341.052,,47.610912,49024194,937000.0,937000.0,3599,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/0de2e7199502d703cdc52ebbc6e468fd-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,929 24th Avenue,98122,RECENTLY_SOLD,1380.0,False,USA,,sqft,937100,Seattle,,False,2.0,,USD
1887000.0,False,,-122.272995,4.0,,{},False,7000.092,,47.690804,49034786,2065125.0,2065125.0,5273,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/2d487c35093a664730d469bb00910580-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,4938 NE 85th Street,98115,RECENTLY_SOLD,3020.0,False,USA,,sqft,2065400,Seattle,,False,4.0,,USD
540000.0,False,,-122.395515,5.0,,{},False,1820.808,,47.68523,49038305,1330000.0,1330000.0,4600,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/201d180e6e4f44b202254a93afcdb547-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,7710 30th Avenue NW,98117,RECENTLY_SOLD,2225.0,False,USA,,sqft,1330200,Seattle,,False,4.0,,USD
923000.0,False,,-122.341545,3.0,,{},False,1576.872,,47.652546,49077067,988850.0,988850.0,4570,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/50e95d7f327cfb55c870f8c57e42e287-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,1325 N 38th Street,98103,RECENTLY_SOLD,2450.0,False,USA,,sqft,989000,Seattle,,False,2.0,,USD
509000.0,False,,-122.344406,2.0,,{},False,,,47.63944,49099173,599900.0,599900.0,1560,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/fc9d2a46bd00e875f301acb4528e4efe-p_e.jpg,False,CONDO,RECENTLY_SOLD,WA,2167 Dexter Avenue N UNIT 202,98109,RECENTLY_SOLD,1025.0,False,USA,Apt 202,,601100,Seattle,,False,2.0,,USD
1420000.0,False,,-122.41001,4.0,,{},False,5018.112,,47.57128,54896478,1319702.0,1319702.0,4250,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/b1535eb9eeb4abb30182da53a96b0d1b-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,6002 SW Orleans Street,98116,RECENTLY_SOLD,2290.0,False,USA,,sqft,1319900,Seattle,,False,3.0,,USD
582000.0,False,,-122.36666,2.0,,{},False,1341.648,,47.668217,82830629,655000.0,655000.0,3597,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/a6f75bd855255d54e296926938f6dcd1-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,806 NW 54th Street UNIT A,98107,RECENTLY_SOLD,1640.0,False,USA,# A,sqft,655100,Seattle,,False,2.0,,USD
848000.0,False,,-122.37756,4.0,,{},False,5806.548,,47.5133,117748596,811000.0,811000.0,3300,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/60c2d3605c99f783d21967b4248f482f-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,3527 SW 100th Street,98146,RECENTLY_SOLD,1790.0,False,USA,,sqft,811100,Seattle,,False,3.0,,USD
,False,,-122.35613,4.0,,{},False,2016.828,,47.72613,2055916120,752543.0,752543.0,3599,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/e46319bab23a1d3add302739dcec9469-p_e.jpg,False,TOWNHOUSE,RECENTLY_SOLD,WA,13335 D Greenwood Avenue N UNIT 11,98133,RECENTLY_SOLD,1751.0,False,USA,# 11,sqft,745500,Seattle,,False,4.0,,USD
,False,,-122.35636,2.0,,{},False,1420.056,,47.726086,2057177241,650000.0,650000.0,3099,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/e46319bab23a1d3add302739dcec9469-p_e.jpg,False,TOWNHOUSE,RECENTLY_SOLD,WA,13337 B Greenwood Avenue N,98133,RECENTLY_SOLD,1372.0,False,USA,,sqft,652500,Seattle,,False,3.0,,USD
,False,,-122.30799,2.0,,{},False,879.912,,47.585007,2057582653,599950.0,599950.0,2781,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/17f679a28d21e6fcfdc26655db32cd64-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,2016 19th Avenue S,98144,RECENTLY_SOLD,978.0,False,USA,,sqft,600000,Seattle,,False,2.0,,USD
,False,,-122.35262,3.0,,{},False,958.32,,47.638412,2068126454,850000.0,850000.0,3900,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/c3499bddf0f2960e7ff12dc7d7831cc7-p_e.jpg,False,TOWNHOUSE,RECENTLY_SOLD,WA,212 Boston Street UNIT B,98109,RECENTLY_SOLD,1320.0,False,USA,Unit B,sqft,850100,Seattle,,False,2.0,,USD
,False,,-122.29827,9.0,,{},False,4199.184,,47.596905,2104522135,2026300.0,2026300.0,5345,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/66f56c4bffc19e3e24e3c8cfe7a4c0fb-p_e.jpg,False,MULTI_FAMILY,RECENTLY_SOLD,WA,2608 S Lane Street,98144,RECENTLY_SOLD,4429.0,False,USA,,sqft,2074300,Seattle,,False,7.0,,USD
,False,,-122.409966,2.0,,{},False,,,47.57078,2131007930,1075000.0,1075000.0,3289,,False,-1,1693292400000,False,True,https://photos.zillowstatic.com/fp/975e39247d46d88e2c7ef16480d8f681-p_e.jpg,False,CONDO,RECENTLY_SOLD,WA,3714 Beach Drive SW UNIT 3,98116,RECENTLY_SOLD,1677.0,False,USA,Apt 3,,1075200,Seattle,,False,2.0,,USD
572000.0,False,,-122.28567,4.0,,{},False,3920.0,,47.522076,48678870,475000.0,475000.0,2499,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/8b2132f1bc888b6711104295cc5acc66-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,9042 37th Ave S,98118,RECENTLY_SOLD,1080.0,False,USA,,sqft,568300,Seattle,,False,0.0,,USD
806000.0,False,,-122.36121,5.0,,{},False,5627.952,,47.70403,48688603,1000000.0,1000000.0,4450,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/7c04a89e384d8bc7ec44e37299ac43de-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,10317 3rd Avenue NW,98177,RECENTLY_SOLD,2090.0,False,USA,,sqft,1000200,Seattle,,False,3.0,,USD
1086000.0,False,,-122.35034,3.0,,{},False,3001.284,,47.641697,48749880,1530000.0,1530000.0,4714,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/fd97776fde5806b9abf216523cdb0bfe-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,2506 Nob Hill Avenue N,98109,RECENTLY_SOLD,2170.0,False,USA,,sqft,1530400,Seattle,,False,2.0,,USD
781000.0,False,,-122.3063,4.0,,{},False,10101.564,,47.722775,48779906,940000.0,940000.0,3994,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/51e87abeab4c1df244c7e3dece0fbdce-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,12955 22nd Avenue NE,98125,RECENTLY_SOLD,2475.0,False,USA,,sqft,919000,Seattle,,False,3.0,,USD
1193000.0,False,,-122.28939,5.0,,{},False,4000.0,,47.66644,48799160,1400000.0,1400000.0,4774,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/7aef10fd9cb1b766ad145c5e24869ad4-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,5053 36th Ave NE,98105,RECENTLY_SOLD,2000.0,False,USA,,sqft,1303000,Seattle,,False,3.0,,USD
872000.0,False,,-122.3178,3.0,,{},False,2988.216,,47.686314,48800377,810000.0,810000.0,3775,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/a9bfbdf3a7c7699f389984da48586b6b-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,7907 Roosevelt Way NE,98115,RECENTLY_SOLD,1920.0,False,USA,,sqft,810300,Seattle,,False,2.0,,USD
1522000.0,False,,-122.27755,4.0,,{},False,6599.34,,47.67357,48848873,1675000.0,1675000.0,5150,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/efca6aa7eeb077eebb26aef7f6b2fa6e-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,6022 Vassar Avenue NE,98115,RECENTLY_SOLD,2945.0,False,USA,,sqft,1675500,Seattle,,False,3.0,,USD
1558000.0,False,,-122.28203,3.0,,{},False,0.2755,,47.614616,48932244,1500000.0,1500000.0,5299,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/9336f262e76b3b4ec4ddf01a6846d803-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,1502 40th Avenue,98122,RECENTLY_SOLD,2580.0,False,USA,,acres,1500500,Seattle,,False,3.0,,USD
1344000.0,False,,-122.30527,,,{},False,7501.032,,47.616123,49025801,1330000.0,1330000.0,5395,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/624abcd5c303f258282b45a51270e1f6-p_e.jpg,False,LOT,RECENTLY_SOLD,WA,1625 21st Avenue,98122,RECENTLY_SOLD,0.0,False,USA,,sqft,1183700,Seattle,,False,,,USD
815000.0,False,,-122.409836,2.0,,{},False,4125.0,,47.650597,49034880,860000.0,860000.0,3394,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/93a0095a5df164e9843c0c1161d528cf-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,3403 W Viewmont Way W,98199,RECENTLY_SOLD,1450.0,False,USA,,sqft,887200,Seattle,,False,1.0,,USD
1109000.0,False,,-122.27959,3.0,,{},False,7618.644,,47.71607,49103375,1310000.0,1310000.0,4200,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/ac6eb4ebbb9308748ecc7274c9336aca-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,11915 Lakeside Place NE,98125,RECENTLY_SOLD,2910.0,False,USA,,sqft,1310400,Seattle,,False,5.0,,USD
727000.0,False,,-122.305954,3.0,,{},False,3600.0,,47.60759,49114667,500000.0,500000.0,3200,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/4e23e860e3b8ec3714ecdec98ef7483c-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,612 20th Ave,98122,RECENTLY_SOLD,1190.0,False,USA,,sqft,697900,Seattle,,False,1.0,,USD
852000.0,False,,-122.3689,4.0,,{},False,4081.572,,47.68523,49131620,1047500.0,1047500.0,4200,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/231d6e353209add9c649d23377bf2d5e-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,912 NW 77th Street,98117,RECENTLY_SOLD,2170.0,False,USA,,sqft,1047800,Seattle,,False,2.0,,USD
910000.0,False,,-122.3737,3.0,,{},False,6930.396,,47.704575,49138135,910000.0,910000.0,3829,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/4b78f3bcab7d6a37a1a852b82eaf6689-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,10340 14th Avenue NW,98177,RECENTLY_SOLD,1620.0,False,USA,,sqft,910300,Seattle,,False,2.0,,USD
682000.0,False,,-122.360275,2.0,,{},False,4468.0,,47.66562,49141102,635000.0,635000.0,2650,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/c9ac5dd90ae1f555a93f73bd093e8971-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,5016 3rd Ave NW,98107,RECENTLY_SOLD,780.0,False,USA,,sqft,654500,Seattle,,False,1.0,,USD
1879000.0,False,,-122.32104,,,{},False,5000.688,,47.625877,49147779,1650000.0,1650000.0,5925,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/33eaf095ef70a7f1411d0a4b6dae1de2-p_e.jpg,False,LOT,RECENTLY_SOLD,WA,728 Broadway E,98102,RECENTLY_SOLD,0.0,False,USA,,sqft,1650400,Seattle,,False,,,USD
673000.0,False,,-122.356186,4.0,,{},False,1023.66,,47.713993,68475118,740000.0,740000.0,2850,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/84054005423b0d762b6923a672621d1a-p_e.jpg,False,TOWNHOUSE,RECENTLY_SOLD,WA,215 N 117th Street,98133,RECENTLY_SOLD,1480.0,False,USA,,sqft,740200,Seattle,,False,4.0,,USD
654000.0,False,,-122.38494,3.0,,{},False,1436.0,,47.565895,80261452,798000.0,798000.0,3495,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/c8c029e0e82155c08b172beae7394dfa-p_e.jpg,False,TOWNHOUSE,RECENTLY_SOLD,WA,4120 42nd Ave SW,98116,RECENTLY_SOLD,1530.0,False,USA,,sqft,741300,Seattle,,False,2.5,,USD
1390000.0,False,,-122.26779,4.0,,{},False,5013.756,,47.539486,122963323,1535000.0,1535000.0,5899,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/54bfb109f5019c0ec53fe9bda3c8cde8-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,7009 Seward Park Avenue S,98118,RECENTLY_SOLD,3030.0,False,USA,,sqft,1535500,Seattle,,False,3.0,,USD
,False,,-122.38494,3.0,,{},False,1437.48,,47.56586,2068103187,798000.0,798000.0,3497,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/0d39a31e6743217c4af453e0762fd864-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,4120 42nd Avenue SW UNIT A,98116,RECENTLY_SOLD,1530.0,False,USA,# A,sqft,798900,Seattle,,False,3.0,,USD
,False,,-122.31773,2.0,,{},False,,,47.605865,2078467033,595000.0,595000.0,1546,,False,-1,1693206000000,False,True,https://photos.zillowstatic.com/fp/b8f08aeceead72d0844a9414f58cc31e-p_e.jpg,False,CONDO,RECENTLY_SOLD,WA,412 11th Avenue UNIT PH13,98122,RECENTLY_SOLD,1035.0,False,USA,Penthouse 13,,594700,Seattle,,False,2.0,,USD
1151000.0,False,,-122.39454,3.0,,{},False,5100.876,,47.69729,48673223,1310000.0,1310000.0,4500,,False,-1,1692946800000,False,True,https://photos.zillowstatic.com/fp/048054aa250eafd32143c48b2b20d085-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,2833 NW 94th Street,98117,RECENTLY_SOLD,2380.0,False,USA,,sqft,1310200,Seattle,,False,3.0,,USD
2343000.0,False,,-122.38441,3.0,,{},False,7034.94,,47.701416,48677402,2695000.0,2695000.0,7139,,False,-1,1692946800000,False,True,https://photos.zillowstatic.com/fp/f5a536c378463d4cb3b2ba7afee35d20-p_e.jpg,False,SINGLE_FAMILY,RECENTLY_SOLD,WA,2132 NW 99th Street,98117,RECENTLY_SOLD,3820.0,False,USA,,sqft,2697100,Seattle,,False,4.0,,USD
